Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,vibe,vibe_score
12064,2P5Eeh29qJrYa1T27cdL3B,MC 張天賦,反對無效,反對無效,60,228819,False,0.703,0.607,0,-7.823,1,0.0409,0.716,0.0,0.112,0.819,118.973,4,cantopop,romantic,0.6968049999999999
12109,7oWRwMlEhJkuun1bnY3Chk,my little airport,火炭麗琪,今夜到干諾道中一起瞓,36,105810,False,0.739,0.552,2,-7.678,1,0.0371,0.698,0.0366,0.0718,0.84,140.042,4,cantopop,romantic,0.696545
12110,4PAMZVKThcAuOoR66Gz7xz,my little airport,適婚的年齡,五點鐘去天光墟,37,240091,False,0.435,0.506,9,-10.406,1,0.0444,0.809,0.0184,0.123,0.642,71.961,3,cantopop,romantic,0.67633
12160,4knMu3Cbg277Di6oEkpeRA,Kaho Hung,還原淚,還原淚,56,213969,False,0.427,0.444,1,-7.045,1,0.0287,0.685,0.0,0.112,0.595,150.256,4,cantopop,romantic,0.6133649999999999
12164,4zZTLMDAFxqNJJRbEtbPVE,my little airport,適婚的年齡,我在暗中儲首期,34,142889,False,0.584,0.489,9,-10.64,1,0.0308,0.572,0.00141,0.196,0.755,115.859,3,cantopop,romantic,0.63001
12165,1k7askm0LAgXVquR5EpXL6,my little airport,適婚的年齡,給親戚看見我一個人食吉野家,34,155533,False,0.673,0.434,9,-11.008,0,0.0292,0.744,0.000111,0.125,0.858,94.544,4,cantopop,romantic,0.7277399999999999
12167,0Tnqg6PR52IJ6YYDohEV42,my little airport,適婚的年齡,京都民宿夜,35,137351,False,0.576,0.527,0,-10.013,1,0.0293,0.565,0.000676,0.166,0.559,79.311,4,cantopop,romantic,0.540235
12257,5s9jhOJe92zrdZVXoNz7hX,George Lam,真情精選,分分鐘需要你,41,182493,False,0.532,0.413,4,-13.833,1,0.0418,0.744,0.0166,0.229,0.798,111.946,4,cantopop,romantic,0.7142099999999999
12274,0enD9Gd3BSPnsdqGUp6XZi,my little airport,你說之後會找我,一六八,31,155649,False,0.536,0.423,10,-13.35,1,0.036,0.656,7.9e-06,0.135,0.705,81.901,4,cantopop,romantic,0.64145
12283,41Dba5ZS2F8HXjTNUumCbK,my little airport,I ALSO DON'T KNOW (Live),K同學 - Live,30,176911,False,0.563,0.408,8,-11.98,0,0.0419,0.716,1.61e-06,0.21,0.645,79.31,4,cantopop,romantic,0.632455
12378,48Dz2HGnzUyWXjsgxcc3iy,my little airport,I ALSO DON'T KNOW (Live),下亞厘畢道 - Live,30,152477,False,0.45,0.357,7,-14.817,1,0.0482,0.679,0.00819,0.707,0.669,145.76,3,cantopop,romantic,0.6412900000000001
12385,3MwvyuLuv4Tju5HJ9nkKYC,Sam Hui,情歌篇,夜半輕私語,23,152813,False,0.569,0.394,4,-14.802,1,0.0296,0.343,0.0,0.408,0.847,118.777,4,cantopop,romantic,0.59282
12405,5PKot0y16MMgrOZD4HL385,Anthony Wong,廿一世紀精選,春光乍洩,33,264106,False,0.566,0.526,0,-7.228,1,0.0304,0.553,0.0,0.0986,0.86,117.035,4,cantopop,romantic,0.67243
12411,22EmT9IMWN5nphvqz4oG80,my little airport,介乎法國與旺角的詩意,濕濕的夢,32,182688,False,0.439,0.577,0,-8.309,1,0.029,0.287,0.00058,0.154,0.661,67.285,4,cantopop,romantic,0.50255
12452,0LJsIdqpSuyqSiSb0jhbfj,my little airport,香港是個大商場,terence的心事,29,145463,False,0.607,0.451,9,-7.44,1,0.0305,0.621,0.064,0.248,0.658,132.003,4,cantopop,romantic,0.601225
12466,1o7LoJTQd4Js16rHjTKAc9,陳秋霞,第二道彩虹,六月天,23,178493,False,0.487,0.414,10,-10.743,1,0.0282,0.438,4.4e-06,0.349,0.745,141.018,4,cantopop,romantic,0.58844
12495,2UhrgQBQGWX2Yxvtu8K33s,Kayee Tam,"喜愛便一起 (劇集 ""一笑渡凡間"" 主題曲)","喜愛便一起 - 劇集 ""一笑渡凡間"" 主題曲",22,189120,False,0.663,0.472,1,-5.013,1,0.0281,0.588,0.0,0.135,0.688,124.86,4,cantopop,romantic,0.5976949999999999
12505,7hiUMT6rGlKPjFBtsTyBFk,my little airport,香港是個大商場,公司裁員三百人,30,138410,False,0.574,0.39,5,-9.155,0,0.0347,0.896,0.08,0.101,0.818,139.909,4,cantopop,romantic,0.772565
12562,37GWpehIfyvI3hQmGsvVAW,my little airport,I ALSO DON'T KNOW (Live),散步之年 - Live,28,192785,False,0.595,0.357,0,-14.018,1,0.053,0.64,0.0307,0.668,0.695,123.021,4,cantopop,romantic,0.6245999999999999
12589,2ALmpObuJJS2MFmjCsuE6b,Leon Lai,Love & Promises (特別版),為了對你更想念,20,179906,False,0.69,0.4,8,-8.871,1,0.0345,0.818,0.0,0.112,0.7,143.965,4,cantopop,romantic,0.6805749999999999
12614,10Ul4yrP2QOmvU60ICJJSk,陳浩德,陳浩德經典重溫 (一),勁草嬌花,22,153146,False,0.666,0.556,9,-8.574,1,0.0272,0.732,0.0,0.28,0.602,110.163,4,cantopop,romantic,0.6091399999999999
12864,6C3QDUpo7SKcBAErEIEhUP,柳影虹,獅子山下金曲情演唱會,紅燭淚,20,287986,False,0.299,0.464,1,-12.253,0,0.224,0.547,8.08e-06,0.969,0.68,80.306,4,cantopop,romantic,0.6063500000000002
12878,47rsdYKDpxfxM41ELOzZhg,Susanna Kwan,復黑王 - 天龍八部,"湘女多情(無電視劇""天龍八部""插曲)",21,145093,False,0.549,0.389,0,-10.83,1,0.0269,0.841,1.44e-05,0.24,0.745,94.429,4,cantopop,romantic,0.723355
12922,4VrIKe300wvihERAqkWyEb,陳秀雯,仍然是最愛,風箏,20,177426,False,0.65,0.464,11,-7.378,1,0.0263,0.764,0.0,0.135,0.757,84.995,4,cantopop,romantic,0.691735
14005,0dF7HP4wDwxCtID3mXpdYX,CoComelon,"CoComelon Kids Hits, Vol. 1",Baa Baa Black Sheep,68,147780,False,0.711,0.396,0,-11.266,1,0.0486,0.829,3e-05,0.119,0.969,199.955,4,children,romantic,0.80267
14009,4viZNXLsmhCsSVjiRZ7GC1,CoComelon,Nursery Rhymes by CoComelon,Baa Baa Black Sheep,49,147780,False,0.711,0.396,0,-11.266,1,0.0486,0.829,3e-05,0.119,0.969,199.955,4,children,romantic,0.80267
14010,6xfOJl9l0Gc5WxjmBAvQsA,CoComelon,CoComelon Essentials,Head Shoulder Knees and Toes,64,127026,False,0.516,0.351,0,-11.012,1,0.044,0.709,8.61e-05,0.116,0.796,159.757,4,children,romantic,0.7025499999999999
14014,2UTkYyycHc6q8eLAA9raDu,CoComelon,Nursery Rhymes by CoComelon,Hickory Dickory Dock,56,144844,False,0.851,0.377,0,-11.197,1,0.085,0.817,0.00413,0.0437,0.734,119.963,4,children,romantic,0.6769
14068,1k95ZBpBH1e8ZG61pjYwih,CoComelon,"CoComelon Kids Hits, Vol. 4",Rain Rain Go Away,60,135001,False,0.687,0.312,0,-11.89,1,0.0336,0.642,4.71e-05,0.1,0.849,160.019,4,children,romantic,0.68637
14071,2msAZWdW4DLjLAphyKJnTJ,CoComelon,"CoComelon Kids Hits, Vol. 5",Bingo,57,141841,False,0.732,0.343,2,-13.208,1,0.0711,0.713,1.23e-05,0.096,0.981,179.959,4,children,romantic,0.764245
14073,6au6Hv9BgciDSxHx85k7ut,The Kiboomers,The Ultimate Nursery Rhymes and Song Collection,The Muffin Man - 2012 Version,50,122906,False,0.81,0.561,8,-8.145,0,0.0614,0.891,0.0908,0.382,0.794,70.014,4,children,romantic,0.73508
14080,5qS1nvrq4PHSUAiOQMexYl,CoComelon,Nursery Rhymes by CoComelon Vol.2,It's Raining It's Pouring,60,79200,False,0.756,0.666,0,-10.257,1,0.0339,0.787,6.56e-05,0.0788,0.964,99.995,4,children,romantic,0.781955
14082,4uxhJp1bmlq4CbcIdazq5s,CoComelon,Nursery Rhymes by CoComelon Vol.2,I Am the Music Man,61,104205,False,0.884,0.447,0,-12.783,1,0.0736,0.753,5.89e-05,0.1,0.979,119.995,4,children,romantic,0.76202
14092,6LExi2Iw660sx4RlI2U8g7,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,Marcha de las Letras - Remasterizado,49,188826,False,0.482,0.418,9,-6.873,1,0.042,0.847,1.43e-06,0.108,0.686,108.243,4,children,romantic,0.70485
14094,0Lc5P4cawqvzWjtNCOKsWK,The Countdown Kids,Halloween Movie & TV Classics,"Theme from ""The Addams Family""",0,84000,False,0.717,0.673,5,-4.645,1,0.251,0.801,0.0161,0.0214,0.963,60.799,4,children,romantic,0.77945
14102,63rY51rmghCWZt1jQnEwEs,CoComelon,"CoComelon Kids Hits, Vol. 6",Skidamarink,56,161458,False,0.591,0.378,7,-9.356,1,0.0603,0.482,0.0,0.11,0.669,120.082,3,children,romantic,0.5576350000000001
14106,47bUyxG4UYJG2DKLdWrz2e,CoComelon,Nursery Rhymes by CoComelon,This Is the Way,49,135401,False,0.934,0.269,2,-11.631,1,0.0712,0.731,2.96e-06,0.0727,0.965,135.061,3,children,romantic,0.7431399999999999
14111,5R2lEtGNrVmwCEY5cRor9n,CoComelon,Nursery Rhymes by CoComelon,Rain Rain Go Away,44,135001,False,0.687,0.312,0,-11.89,1,0.0336,0.642,4.71e-05,0.1,0.849,160.019,4,children,romantic,0.68637
14135,2X0jm4VzTbes1hSdAVkOC4,VeggieTales,Oh Santa! Kids Christmas Songs,Donuts For Benny,0,182546,False,0.393,0.505,9,-7.749,1,0.147,0.703,0.0,0.193,0.699,82.263,4,children,romantic,0.6639499999999999
14141,39rMmXKNwQkBiD62353haK,The Laurie Berkner Band,Halloween y diversión para peques,I Picked One Pumpkin,0,130916,False,0.728,0.378,7,-11.667,1,0.496,0.861,3.69e-06,0.116,0.802,115.218,4,children,romantic,0.71465
14142,3QgaD0gmVY1TdvwgM7KKFQ,The Laurie Berkner Band,Para pedir dulces,Monster Boogie,0,81035,False,0.751,0.379,2,-3.406,1,0.123,0.698,0.0,0.0464,0.801,109.521,4,children,romantic,0.6735
14145,4DpjtC7VNsTYRzUhw3FiCF,The Laurie Berkner Band,Diversión para los peques,The Goldfish,0,214960,False,0.549,0.529,0,-4.09,1,0.142,0.714,0.0,0.122,0.693,103.892,3,children,romantic,0.64975
163,5RO0MNa5hBKIM4OcjygadU,Joseph Sullinger,Chi Mai,Chi Mai,40,188695,False,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,acoustic,focus,0.8554
315,0xlyMQ56pZAoGuLCs7GH90,Andrew Foy,Love Nwantiti,Love Nwantiti,30,129032,False,0.48,0.158,8,-15.239,1,0.0807,0.809,0.886,0.117,0.498,86.107,4,acoustic,focus,0.8274000000000001
324,7HSk4yGZxfjOkHyOvZrBQZ,John Frusciante,To Record Only Water For Ten Days (U.S. Version),Ramparts,53,70133,False,0.386,0.428,10,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,4,acoustic,focus,0.8225
439,5OWl1kO0gRlPxmp1wFyIWZ,Eddie Vedder,Into The Wild (Music For The Motion Picture),Guaranteed - Humming Version,48,162309,False,0.292,0.339,7,-13.153,1,0.032,0.923,0.879,0.111,0.343,100.69,4,acoustic,focus,0.838
559,6xTLXrdNqOTcTUHwPh8Wp1,Edy Hafler,Game of Thrones,Game of Thrones,41,89268,False,0.34,0.309,11,-12.98,0,0.05,0.855,0.903,0.168,0.153,176.899,3,acoustic,focus,0.8373
626,1CtfA9JkJ5cJQgpO7wEj4V,Beyond The Guitar,"Guitar Covers, Vol. 2","He's A Pirate (From ""Pirates of the Caribbean"")",30,163813,False,0.57,0.454,2,-7.613,0,0.0987,0.881,0.889,0.0983,0.381,101.476,4,acoustic,focus,0.7900500000000001
638,3YalaPTUkyCYanwIf0l4UN,Eddie Vedder,Into The Wild (Music For The Motion Picture),Toulumne,51,60306,False,0.337,0.287,0,-15.051,1,0.0332,0.898,0.978,0.12,0.393,107.031,4,acoustic,focus,0.89075
708,2WQRPsMOrbeqms7JgmmVv3,Eddy Tyler,Guitar Covers,Shallow,41,214784,False,0.613,0.346,7,-11.33,1,0.0398,0.89,0.913,0.0994,0.128,95.981,4,acoustic,focus,0.8169500000000001
726,0DCmkHy3eZl8ht8OciCZk8,Eddie van der Meer,"Cover Songs, #1",Pirates of the Caribbean Theme,30,98000,False,0.315,0.516,1,-8.112,0,0.0622,0.859,0.947,0.115,0.184,188.325,3,acoustic,focus,0.83375
766,3xtxmdwm84x0ZDvSOxQels,Joseph Sullinger,Drawn by the Wind (Arr. for Guitar),Drawn by the Wind (Arr. for Guitar),34,196487,False,0.514,0.239,2,-14.957,0,0.101,0.982,0.954,0.106,0.338,119.998,4,acoustic,focus,0.88385
807,05QEiRtbs57De7NxgUNOHp,Guus Dielissen,As It Was (Acoustic Instrumental),As It Was - Acoustic Instrumental,41,139612,False,0.287,0.245,11,-20.674,0,0.0493,0.915,0.836,0.112,0.624,84.056,4,acoustic,focus,0.82735
879,7xVLM4xNhJo57V5RoinJji,Joseph Sullinger,Art of Acoustic: Soft Instrumental Covers & Classical Guitar,What a Wonderful World,49,138748,False,0.516,0.144,2,-18.858,1,0.051,0.992,0.952,0.115,0.433,134.688,4,acoustic,focus,0.8988
926,0ZFq3raMFdXllZJoTbBRnQ,Steve Pulvers,Acoustic Lullaby,Untainted Innocence,26,133500,False,0.586,0.115,7,-20.442,1,0.0563,0.836,0.926,0.11,0.885,179.941,4,acoustic,focus,0.8506500000000001
969,53yCbC8zjcNQi5534UDoWL,Guus Dielissen,"Acoustic Guitar Covers, Vol. 3",Memories (Instrumental Guitar),37,191506,False,0.491,0.185,11,-18.994,1,0.0452,0.947,0.929,0.195,0.674,90.465,4,acoustic,focus,0.8734999999999999
1049,5uCb2bQ9HcCY3c7kLq4Iur,Jackie Mittoo,The Keyboard King at Studio One,Darker Shade of Black,40,194293,False,0.689,0.564,6,-7.276,1,0.126,0.149,0.941,0.0909,0.758,87.474,4,afrobeat,focus,0.6438500000000001
1051,2Y3x5VcEAxLNmVHxQOE0jB,Menahan Street Band,The Exciting Sounds of Menahan Street Band,Queens Highway,64,67720,False,0.778,0.399,1,-8.984,1,0.0858,0.0751,0.835,0.103,0.321,137.305,4,afrobeat,focus,0.5866199999999999
1099,14XaLZBDGnMY4313d4G51A,Ernest Ranglin,Best Afrodance Tunes,Stop That Train,3,336933,False,0.766,0.375,5,-13.456,1,0.0763,0.297,0.862,0.128,0.62,81.626,4,afrobeat,focus,0.65065
1155,3H4VxEjsbVroJdqIYkWE3z,Plastilina Mosh,Juan Manuel,Shampoo,28,139133,False,0.716,0.509,2,-6.926,1,0.0753,0.683,0.891,0.0884,0.374,170.117,4,afrobeat,focus,0.7287
1183,7kM4yhMogdpiOZu0wL1UFy,BaianaSystem,BaianaSystem,Amerikha Expressa,28,179306,False,0.39,0.661,7,-9.916,0,0.0321,0.61,0.726,0.298,0.205,123.257,4,afrobeat,focus,0.6331500000000001
1200,4bJ7tMJqfYmkKgCYzaaG4B,El Michels Affair,Enter The 37th Chamber,C.R.E.A.M.,55,174826,False,0.571,0.508,11,-8.118,0,0.0254,0.532,0.951,0.161,0.102,96.825,4,afrobeat,focus,0.7461500000000001
1204,414J8tKHbtF16XOiHGBEso,Mulatu Astatke,"Ethiopiques, Vol. 4: Ethio Jazz 1969-1974",Tezeta (Nostalgia),52,376640,False,0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,3,afrobeat,focus,0.8370500000000001
1252,1bZH8L8V2m454tdcSPEIl7,Menahan Street Band,Make the Road By Walking,The Traitor,55,162266,False,0.628,0.585,3,-8.036,0,0.0421,0.147,0.927,0.0465,0.618,100.95,4,afrobeat,focus,0.6387
1263,1VO8xVwfozbNKhsaZlOEhe,Los Amigos Invisibles,Cool Love,Cool Love 3,25,37702,False,0.549,0.489,4,-13.621,0,0.0458,0.35,0.926,0.122,0.648,77.593,1,afrobeat,focus,0.7010500000000001
1315,0fxjsll9jmmRgMFbwdp4Xg,Mulatu Astatke,New York - Addis - London: The Story of Ethio Jazz 1965-1975,Yègellé Tezeta,51,194293,False,0.839,0.233,3,-13.539,1,0.0413,0.745,0.747,0.105,0.777,125.597,4,afrobeat,focus,0.6910000000000001
1320,2hNvVIN88wlihfnm8Wbk5h,Los Amigos Invisibles,Arepa 3000,Si Estuvieras Aquí,25,251413,False,0.693,0.569,9,-9.466,0,0.0303,0.62,0.857,0.157,0.626,130.011,4,afrobeat,focus,0.6907000000000001
1342,6fPJR1tK21mcWrLqCQ3QVX,Orquestra Brasileira de Música Jamaicana,Obmjazz (Ao Vivo Na Casa De Francisca),Take 5 - Ao Vivo Na Casa De Francisca,23,431640,False,0.734,0.444,0,-10.782,0,0.0523,0.489,0.941,0.626,0.624,136.305,4,afrobeat,focus,0.72535
1357,0504BmZ0EdVRO4faj6q0Yc,Ali Farka Touré;Toumani Diabaté,In the Heart of the Moon,Monsieur le Maire de Niafunké,12,238906,False,0.589,0.427,5,-13.527,1,0.0295,0.804,0.905,0.124,0.376,99.648,4,afrobeat,focus,0.7856000000000001
1358,7JPNvoMjoIXkTDAMx9Aajj,Mulatu Astatke,New York - Addis - London: The Story of Ethio Jazz 1965-1975,Tezeta,49,368539,False,0.549,0.254,10,-14.48,1,0.0416,0.962,0.931,0.0994,0.541,81.484,3,afrobeat,focus,0.8614500000000002
1376,2M9GSIPgimCDpUStz0yauA,Criolo,Nó na Orelha (Instrumental),Não Existe Amor em SP (Instrumental),20,282093,False,0.76,0.35,5,-9.481,0,0.0336,0.0263,0.868,0.0767,0.31,141.988,4,afrobeat,focus,0.60416
1382,6GgeQ4ZB0Y8hS0ngdWzahy,Plastilina Mosh,Juan Manuel,Aropador,21,240026,False,0.783,0.506,2,-14.552,1,0.0651,0.952,0.918,0.0676,0.397,117.147,4,afrobeat,focus,0.7911000000000001
1439,2KR6wfZkGkBVYrwKQkuAxR,The Budos Band,The Budos Band III,Reppirt Yad,22,177253,False,0.509,0.511,0,-11.24,1,0.0294,0.0238,0.913,0.0748,0.611,116.851,4,afrobeat,focus,0.6293600000000001
1478,2PLzuEn3jAK5NkSZ0wGe8m,Criolo,Nó na Orelha (Instrumental),Subirusdoistiozin (Instrumental),19,210280,False,0.787,0.385,1,-7.672,1,0.0566,0.0194,0.879,0.208,0.448,86.456,4,afrobeat,focus,0.60088
1507,5GMhgIyKbUlcw05h394yvl,El Michels Affair;Piya Malik,Yeti Season (Deluxe Version),Murkit Gem,42,192404,False,0.536,0.632,3,-10.067,0,0.0641,0.599,0.921,0.159,0.566,117.796,4,afrobeat,focus,0.7279500000000001
1554,41irZgb5B8FQrOghV9nMtg,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,56,10,417186,False,0.448,0.411,11,-10.141,1,0.0292,0.807,0.807,0.121,0.471,89.475,4,afrobeat,focus,0.7488000000000001
1576,7ciR1EdFZByMTaORkD7DkH,Metá Metá,MetaL MetaL,Exu,20,107624,False,0.643,0.507,2,-6.524,0,0.0511,0.927,0.854,0.0736,0.611,116.743,4,afrobeat,focus,0.7647499999999999
1582,62UAojbZVLY5VpkV3jHJHK,Jackie Mittoo,Studio One Soul,Deeper and Deeper,19,170120,False,0.577,0.593,6,-8.646,1,0.289,0.859,0.768,0.0981,0.536,78.238,4,afrobeat,focus,0.6975500000000001
1583,2sGffckrjh7SGWh2cot4nz,The Budos Band,Burnt Offering,Trail of Tears,20,162360,False,0.532,0.641,0,-6.999,0,0.0274,0.0235,0.922,0.103,0.604,96.142,4,afrobeat,focus,0.61245
1593,0XHkGVCs5hxW2gtHnPHkJi,Ernest Ranglin,Memories Of Barber Mack,Five Thirty,19,389106,False,0.751,0.279,9,-14.352,0,0.066,0.0933,0.868,0.119,0.41,138.848,4,afrobeat,focus,0.6291100000000001
1603,67PY8HBV98iVLodNXhBk8V,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Doudou,9,287146,False,0.404,0.397,4,-11.112,1,0.0371,0.848,0.725,0.156,0.69,171.012,3,afrobeat,focus,0.7184
1646,77r13JXhYWifX2up1zcecR,Jackie Mittoo,The Keyboard King at Studio One,Drum Song,20,264133,False,0.696,0.415,6,-12.57,1,0.0379,0.169,0.847,0.0888,0.637,95.801,4,afrobeat,focus,0.6178
1685,2ZOMnAID3cCIrboS3rWhqx,BaianaSystem,BaianaSystem,Vinheta Baiana,19,82760,False,0.427,0.59,9,-12.379,0,0.0645,0.82,0.834,0.241,0.722,121.578,4,afrobeat,focus,0.7415
1727,3soJuLHTbi96kVgbLTKyeH,Ikebe Shakedown,Ikebe Shakedown,Five Points,17,203760,False,0.511,0.678,5,-9.048,1,0.0775,0.0387,0.926,0.0543,0.83,82.041,4,afrobeat,focus,0.6142400000000001
1761,2N8b6fVhlEfI5jObBLQF8k,Nomade Orquestra,Nômade Orquestra,Samurai,17,358947,False,0.603,0.67,7,-8.638,0,0.0446,0.504,0.824,0.081,0.314,94.01,4,afrobeat,focus,0.6432
1801,6TRYv8brfH12SfgV8lMraP,Akalé Wubé,Mata,Mata,44,230853,False,0.569,0.496,4,-11.423,0,0.0674,0.393,0.924,0.11,0.808,82.822,4,afrobeat,focus,0.7055000000000001
1837,2AsbwhBYcjeA6gkeyOrFMR,The Budos Band,The Budos Band EP,Smoke Gets In...,18,222906,False,0.513,0.347,9,-13.798,1,0.0293,0.000155,0.894,0.0895,0.279,107.468,4,afrobeat,focus,0.638381
1852,1u5CtLtLmmY4KIe4k94XtA,El Michels Affair,Yeti Season (Deluxe Version),Ala Vida,42,232357,False,0.647,0.386,1,-10.388,1,0.0571,0.67,0.906,0.146,0.491,80.833,4,afrobeat,focus,0.7597
1893,4dKAXHyIN8xkLTl5OIL9FN,Mulatu Astatke,Strut Afro-Beats,I Faram Gami I Faram - taken from Mulatu Steps Ahead,17,333400,False,0.538,0.593,5,-7.798,0,0.0388,0.871,0.878,0.0596,0.741,86.564,4,afrobeat,focus,0.7643500000000001
1900,0s3hLSHmF9JBS7bNrx1jRd,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Kana Kassy,8,250013,False,0.583,0.44,11,-8.75,1,0.0313,0.803,0.813,0.105,0.594,101.799,4,afrobeat,focus,0.7334499999999999
1943,3vwdW69EVO94KyexY8gBwA,Jackie Mittoo,Keyboard King at Studio One,Drum Song,18,264133,False,0.694,0.412,6,-12.59,1,0.0371,0.166,0.818,0.0835,0.623,95.805,4,afrobeat,focus,0.6019
1965,5HIZ8V82BzmcQUwTqZK5J2,Ikebe Shakedown,The Way Home,The Ally,16,189240,False,0.641,0.57,1,-8.242,1,0.0285,0.0997,0.911,0.0721,0.81,107.927,4,afrobeat,focus,0.6213900000000001
1968,5xngYNRSS4yw9yOdR3aUJc,The Sorcerers,In Search of the Lost City of the Monkey God,Beneath the City of the Monkey God,16,244440,False,0.63,0.198,0,-8.782,1,0.0338,0.397,0.852,0.0894,0.342,60.402,4,afrobeat,focus,0.7053
1994,0dfu8ZDFuVmcSGzvq4vQl9,The New Mastersounds,Made for Pleasure,Cigar Time,18,413480,False,0.601,0.616,5,-10.865,1,0.0322,0.677,0.831,0.117,0.798,112.775,4,afrobeat,focus,0.6899500000000001
2794,5y0ig04lDdVHdeHj70dPea,Enjambre,Imperfecto Extraño,Y La Esperanza,46,222306,False,0.521,0.642,4,-8.572,0,0.0308,0.222,0.826,0.227,0.358,114.026,4,alt-rock,focus,0.6003000000000001
2803,6lvJDlBrtabJWiBlMTGxKs,Blonde Redhead,Melody of Certain Damaged Lemons,For the Damaged Coda,60,157000,False,0.5,0.47,0,-9.995,0,0.0395,0.798,0.88,0.0899,0.0766,141.454,4,alt-rock,focus,0.7731000000000001
2853,2rtGaCAeYtmcIvuZsvgTf6,Radiohead,Kid A,How to Disappear Completely,67,356333,False,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,4,alt-rock,focus,0.6895500000000001
4000,1FWsomP9StpCcXNWmJk8Cl,Cigarettes After Sex,Cigarettes After Sex,K.,78,320030,False,0.454,0.4,3,-10.261,1,0.0265,0.139,0.846,0.137,0.327,93.719,4,ambient,focus,0.6377
4002,0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Cigarettes After Sex,Apocalypse,84,290616,False,0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,ambient,focus,0.46164999999999995
4004,6ilc4vQcwMPlvAHFfsTGng,Cigarettes After Sex,Cigarettes After Sex,Sweet,75,292110,False,0.45,0.511,6,-9.073,1,0.0276,0.353,0.766,0.139,0.115,96.563,4,ambient,focus,0.6202500000000001
4005,0SpkyS1Q4MD8GaVcP5YjT4,Cigarettes After Sex,Cigarettes After Sex,Sunsetz,78,215150,False,0.405,0.479,5,-9.396,1,0.0301,0.0527,0.795,0.0974,0.131,75.37,4,ambient,focus,0.5854400000000001
4006,4VxaUj96W2jw9UOtKHu51p,Apparat;Soap&Skin,The Devil's Walk,Goodbye,60,256786,False,0.484,0.457,1,-13.976,0,0.0456,0.406,0.646,0.297,0.187,87.159,4,ambient,focus,0.56955
4010,4WfV1CNg91SBp8oG0VY0VB,Cigarettes After Sex,Crush,Crush,65,266666,False,0.401,0.504,5,-8.579,1,0.0252,0.0884,0.757,0.11,0.285,98.357,4,ambient,focus,0.56833
4012,1l4pW7Tklvcc3k38rDFMkk,Cigarettes After Sex,Cry,Touch,65,292853,False,0.483,0.5,6,-9.403,1,0.0241,0.354,0.912,0.103,0.368,95.981,4,ambient,focus,0.6990999999999999
4013,1lusH0zFDRV1ThaFYsUgfi,Cigarettes After Sex,Affection,Affection,67,311000,True,0.403,0.417,7,-11.252,1,0.0257,0.5,0.889,0.105,0.251,89.966,4,ambient,focus,0.7361000000000001
4014,5VYBergVrUDcb8QyEg70cF,Cigarettes After Sex,Affection,Keep on Loving You,65,233010,False,0.456,0.364,2,-9.336,0,0.0252,0.533,0.96,0.111,0.116,73.457,4,ambient,focus,0.7844000000000001
4015,1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,In A Time Lapse,Experience,79,315426,False,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4,ambient,focus,0.8533000000000002
4018,4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,You're All I Want,You're All I Want,68,264453,False,0.233,0.471,5,-10.947,1,0.0294,0.363,0.828,0.113,0.277,182.161,4,ambient,focus,0.68405
4021,7qH9Z4dJEN0l9bidizW7fq,Novo Amor,Bathing Beach,Anchor,75,257533,False,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4,ambient,focus,0.79045
4025,6TWcSqCntZhH5vyc35kkob,Cigarettes After Sex,Cigarettes After Sex,John Wayne,65,258483,False,0.441,0.465,3,-8.389,1,0.0291,0.343,0.884,0.0982,0.173,123.933,4,ambient,focus,0.6909500000000001
4038,3RkJXkQNgfq1SSSBF9BOPk,Max Richter;Air Lyndhurst Orchestra,Halloween Musica Horror 2022,"Where We Belong - From ""Hostiles"" Soundtrack",0,175997,False,0.181,0.135,9,-17.393,0,0.0394,0.28,0.888,0.12,0.0307,67.438,4,ambient,focus,0.7560500000000001
4044,16hgPnNHnuMbzvTqUjjVxG,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Running,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012",0,155135,False,0.687,0.342,1,-12.378,0,0.0409,0.523,0.93,0.35,0.169,105.318,4,ambient,focus,0.7461000000000001
