popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,vibe
10,457386,False,0.705,0.851,8,-8.907,1,0.0896,0.00958,0.393,0.106,0.454,124.983,4,workout
0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,workout
11,37616,False,0.203,0.9,6,-5.535,1,0.0949,3.62e-06,0.946,0.374,0.431,108.132,5,workout
42,183370,False,0.658,0.788,11,-2.72,0,0.19,0.494,0.0,0.172,0.497,177.978,4,workout
0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,workout
1,290160,False,0.62,0.788,7,-8.646,1,0.0276,0.018,0.0,0.369,0.856,137.129,4,workout
36,283493,False,0.667,0.83,3,-5.173,1,0.0492,0.229,0.0,0.0873,0.691,96.026,4,workout
19,238040,False,0.433,0.971,6,-5.425,1,0.235,5.89e-05,0.164,0.903,0.157,133.911,4,workout
43,183927,False,0.642,0.811,3,-6.81,0,0.223,0.00574,0.0,0.365,0.811,94.099,4,workout
48,215699,False,0.564,0.899,4,-6.523,1,0.106,0.00688,0.0,0.711,0.376,128.058,4,workout
24,213120,False,0.733,0.888,11,-4.438,0,0.0726,0.00245,0.294,0.107,0.799,121.063,4,workout
28,207554,False,0.641,0.859,8,-5.066,0,0.0387,0.0773,0.364,0.058,0.752,147.78,4,workout
33,194930,False,0.252,0.972,1,-3.58,0,0.185,1.97e-05,0.847,0.398,0.157,110.492,4,workout
63,220422,False,0.696,0.57,9,-5.125,1,0.246,0.327,0.0,0.0818,0.816,159.719,4,workout
44,255026,False,0.715,0.974,7,-4.701,1,0.0715,2.78e-05,0.905,0.0559,0.78,133.325,4,workout
0,341733,False,0.344,0.969,4,-5.036,1,0.285,0.00127,0.000416,0.356,0.346,99.982,4,workout
0,203653,False,0.708,0.756,2,-6.412,1,0.0272,0.0989,0.0,0.272,0.899,121.962,4,workout
44,174857,False,0.445,0.947,6,-4.942,0,0.0852,0.0143,0.0,0.867,0.387,139.993,4,workout
30,224880,False,0.626,0.998,1,-6.108,1,0.0497,0.0745,4.04e-05,0.0595,0.696,132.006,4,workout
68,196021,False,0.664,0.939,0,-4.699,0,0.0354,0.011,0.0142,0.167,0.285,121.979,4,workout
47,242146,False,0.619,0.868,10,-5.021,0,0.172,0.105,0.0951,0.398,0.794,185.985,4,workout
17,272016,False,0.566,0.981,0,-1.571,1,0.172,0.00472,4.98e-06,0.372,0.708,155.978,4,workout
20,232057,False,0.63,0.757,11,-5.506,1,0.0588,0.18,0.0,0.108,0.391,130.035,4,workout
42,219375,False,0.79,0.772,6,-5.235,0,0.263,0.382,0.0,0.0805,0.39,128.006,4,workout
0,241240,False,0.513,0.486,5,-6.8,1,0.0784,0.345,0.0,0.0855,0.562,148.372,4,workout
41,210650,False,0.602,0.825,2,-8.21,1,0.0394,0.00593,0.0498,0.304,0.105,121.947,4,workout
19,235306,False,0.563,0.522,1,-9.365,1,0.0379,0.706,0.0,0.227,0.535,142.59,4,workout
0,208693,False,0.585,0.633,7,-8.007,1,0.0338,0.521,0.0,0.101,0.781,135.111,4,workout
63,214573,False,0.615,0.841,11,-5.352,1,0.0416,0.0178,0.0,0.133,0.316,126.026,4,workout
76,323000,False,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,workout
26,206760,False,0.751,0.799,8,-5.664,0,0.256,0.242,0.0,0.289,0.623,152.987,4,workout
69,140041,False,0.555,0.648,11,-6.539,0,0.296,0.693,0.000644,0.128,0.641,195.887,4,workout
59,297158,False,0.636,0.701,5,-6.825,1,0.0363,0.414,0.0,0.106,0.352,113.886,4,workout
20,432360,False,0.804,0.819,0,-9.619,0,0.044,0.000203,0.935,0.0832,0.372,119.993,4,workout
44,226046,False,0.607,0.98,1,-0.488,1,0.25,0.000282,0.841,0.566,0.396,172.039,4,workout
0,171587,False,0.688,0.788,5,-3.064,0,0.0436,0.0164,0.000306,0.541,0.774,101.006,4,workout
37,299520,False,0.698,0.641,7,-10.414,0,0.0395,0.633,0.000208,0.236,0.705,167.507,4,workout
43,212733,False,0.503,0.402,7,-11.063,0,0.0406,0.031,0.000142,0.117,0.367,203.788,4,workout
27,157680,True,0.542,0.587,7,-9.021,1,0.297,0.513,0.0,0.0744,0.887,199.821,4,workout
2,257812,False,0.395,0.751,10,-8.547,0,0.0618,5.71e-05,0.838,0.0725,0.455,121.561,4,workout
18,53013,False,0.183,0.896,2,-2.639,1,0.0764,3.61e-06,0.868,0.136,0.296,93.933,5,workout
20,499116,False,0.768,0.587,6,-7.778,0,0.0515,0.0166,0.00081,0.0669,0.825,144.037,3,workout
38,355306,False,0.385,0.702,9,-5.892,1,0.0337,0.24,0.0,0.12,0.269,72.507,4,workout
19,261519,False,0.433,0.992,7,-3.208,1,0.0863,0.000181,0.409,0.193,0.445,176.091,4,workout
2,230960,False,0.53,0.782,1,-6.872,0,0.0259,0.0265,0.000187,0.0688,0.719,93.106,4,workout
77,237493,False,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,4,workout
23,151333,False,0.469,0.969,4,-4.874,1,0.0952,0.000127,0.00145,0.0981,0.605,113.985,4,workout
0,375760,False,0.705,0.866,10,-10.683,0,0.0405,0.00109,0.00263,0.0601,0.83,124.584,4,workout
57,216959,False,0.591,0.665,6,-6.525,0,0.153,0.14,0.00103,0.382,0.694,118.195,4,workout
45,176866,False,0.309,0.49,2,-9.333,1,0.0304,0.234,9.9e-06,0.0887,0.212,132.618,4,workout
30,305760,False,0.364,0.622,2,-8.105,1,0.0448,0.000243,0.0027,0.336,0.45,100.601,3,workout
0,144734,False,0.598,0.833,2,-3.716,0,0.048,0.0196,0.0,0.292,0.406,124.973,4,workout
49,168250,False,0.554,0.884,4,-3.548,0,0.108,0.04,0.000225,0.132,0.229,128.036,4,workout
42,207706,False,0.609,0.965,7,-5.245,1,0.112,0.000877,0.000806,0.188,0.783,140.121,4,workout
54,155428,True,0.615,0.852,0,-6.283,1,0.2,0.0347,0.0358,0.0994,0.578,114.011,4,workout
27,199908,False,0.482,0.926,11,-3.866,0,0.0565,1.61e-05,0.00377,0.0636,0.44,141.964,4,workout
21,173203,True,0.611,0.989,7,-3.493,0,0.0447,0.00927,2.19e-05,0.347,0.596,159.963,4,workout
16,533638,False,0.665,0.942,4,-4.141,0,0.126,0.0105,0.901,0.0824,0.924,123.735,4,workout
39,212957,False,0.773,0.897,2,-4.855,1,0.139,0.00301,0.612,0.118,0.372,123.978,4,workout
58,278655,False,0.353,0.926,1,-3.827,1,0.149,0.00138,5.92e-05,0.234,0.157,162.046,4,workout
32,192006,False,0.654,0.9,9,-4.053,1,0.117,0.0335,0.6,0.274,0.879,121.82,4,workout
70,306040,False,0.543,0.423,6,-8.797,1,0.0282,0.295,0.0862,0.152,0.355,150.132,4,workout
36,221840,True,0.783,0.678,9,-5.573,0,0.239,0.162,1e-06,0.0949,0.399,131.966,4,workout
29,336160,False,0.643,0.741,4,-12.522,1,0.0428,0.008,0.614,0.0909,0.504,126.448,4,workout
29,170033,False,0.188,0.886,2,-5.275,1,0.0609,0.0276,0.00068,0.175,0.574,181.713,4,workout
23,225733,True,0.666,0.863,10,-2.719,0,0.307,0.354,0.0,0.0675,0.815,98.206,4,workout
69,253333,False,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,4,workout
44,286626,False,0.307,0.949,2,-3.212,1,0.0708,0.00327,0.0,0.0846,0.682,120.057,4,workout
8,207560,False,0.567,0.931,2,-8.524,1,0.428,0.113,0.737,0.0916,0.145,108.113,4,workout
41,194666,False,0.795,0.457,0,-7.74,1,0.04,0.616,2.8e-05,0.0763,0.926,180.069,4,workout
17,254095,False,0.39,0.847,4,-7.669,0,0.0497,0.00331,0.981,0.271,0.349,100.033,4,workout
38,168000,False,0.599,0.802,6,-5.622,0,0.0291,0.0858,0.0961,0.0947,0.637,89.994,4,workout
39,248333,False,0.573,0.623,8,-6.809,0,0.0297,0.104,2.62e-06,0.115,0.459,134.9,4,workout
0,206320,False,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000189,0.122,0.624,115.034,4,workout
18,310000,False,0.618,0.915,11,-6.559,1,0.0912,0.0161,0.0652,0.267,0.0382,98.507,4,workout
15,198692,False,0.792,0.794,0,-4.414,0,0.0661,0.133,0.0,0.286,0.684,117.993,4,workout
29,164129,False,0.402,0.954,6,-5.067,0,0.0927,0.000191,0.839,0.254,0.0383,155.038,4,workout
24,507106,False,0.245,0.935,1,-5.338,0,0.106,0.00144,0.0467,0.469,0.511,117.578,5,workout
71,230761,False,0.414,0.486,6,-6.431,0,0.0311,0.0129,0.0,0.111,0.368,128.038,4,workout
2,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,workout
20,193000,False,0.506,0.752,5,-6.006,0,0.0393,0.656,0.0,0.719,0.399,86.659,4,workout
21,252720,False,0.322,0.906,0,-8.75,0,0.121,4.29e-06,0.604,0.336,0.152,110.498,4,workout
35,393500,False,0.585,0.947,6,-7.122,1,0.0768,7.93e-05,0.794,0.112,0.493,132.989,4,workout
56,180000,False,0.84,0.837,5,-6.18,0,0.272,0.229,0.0,0.105,0.881,141.999,4,workout
41,209360,False,0.27,0.777,7,-7.899,1,0.061,0.000132,0.00351,0.0836,0.752,204.922,4,workout
14,79843,False,0.385,0.988,6,-4.762,0,0.102,4.93e-06,0.862,0.79,0.265,116.888,4,workout
61,167594,False,0.498,0.871,2,-4.593,0,0.0494,0.000483,0.0,0.279,0.613,150.035,4,workout
25,263592,False,0.544,0.913,9,-4.685,1,0.0441,0.000118,0.0,0.06,0.328,130.005,4,workout
18,217333,False,0.627,0.856,0,-8.674,0,0.0326,0.0203,0.911,0.872,0.777,96.963,4,workout
67,159512,False,0.611,0.39,2,-5.861,0,0.116,0.625,0.0,0.118,0.617,163.897,4,workout
27,158779,False,0.614,0.53,7,-9.098,1,0.0265,0.507,3.21e-05,0.125,0.734,144.986,4,workout
50,40040,False,0.516,0.515,2,-12.035,0,0.215,0.379,0.0,0.103,0.524,169.039,4,workout
43,201196,True,0.876,0.946,8,-1.679,1,0.283,0.294,0.0,0.105,0.781,129.996,4,workout
48,207157,False,0.787,0.906,0,-4.488,1,0.0377,0.157,0.265,0.0945,0.26,95.021,4,workout
1,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,workout
20,301293,False,0.567,0.83,2,-4.733,1,0.0322,3.83e-05,0.47,0.276,0.465,120.003,4,workout
58,243900,True,0.753,0.991,9,-1.599,1,0.107,0.198,0.761,0.115,0.448,99.999,4,workout
36,166000,False,0.679,0.761,4,-6.574,1,0.0328,0.495,0.000281,0.148,0.778,120.039,4,workout
47,267906,False,0.525,0.774,4,-8.649,1,0.0451,0.121,0.0,0.935,0.721,77.083,4,workout
42,172663,True,0.432,0.692,10,-6.539,1,0.0337,0.000363,0.0,0.149,0.373,171.999,4,workout
36,449032,False,0.693,0.731,2,-8.552,1,0.0438,0.00483,0.543,0.112,0.273,122.987,4,workout
2,208278,False,0.664,0.944,5,-2.027,0,0.0995,0.101,0.0,0.766,0.745,121.936,4,workout
30,258398,False,0.357,0.989,0,-2.622,0,0.0805,0.000213,4.76e-06,0.042,0.448,102.019,4,workout
76,217106,False,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,4,workout
0,148960,False,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,4,workout
35,191000,False,0.566,0.555,8,-7.576,0,0.0382,0.512,1.77e-06,0.14,0.341,131.941,4,workout
5,229880,False,0.702,0.842,1,-9.751,1,0.0418,0.00403,0.772,0.0811,0.813,112.224,5,workout
8,316291,False,0.714,0.882,10,-9.325,0,0.0657,0.102,0.863,0.165,0.479,122.912,4,workout
48,176000,False,0.702,0.828,0,-3.068,1,0.0312,0.0163,7.61e-06,0.0732,0.862,105.024,4,workout
64,192111,False,0.69,0.876,2,-4.159,1,0.059,0.0428,0.0,0.147,0.493,123.994,4,workout
49,273600,False,0.603,0.964,2,-1.987,0,0.123,0.00265,0.23,0.173,0.399,150.125,4,workout
37,196000,False,0.655,0.589,8,-6.879,1,0.0659,0.491,0.029,0.0979,0.186,179.956,3,workout
44,358173,False,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,workout
0,151903,False,0.727,0.835,5,-4.981,0,0.0419,0.179,1.06e-05,0.108,0.408,124.027,4,workout
24,294640,False,0.529,0.834,0,-6.534,1,0.0378,3.44e-05,0.000392,0.145,0.51,102.028,4,workout
12,161213,False,0.753,0.534,1,-6.44,1,0.12,0.111,0.0,0.118,0.487,158.075,4,workout
49,331511,False,0.701,0.758,0,-9.247,1,0.0461,0.097,0.289,0.144,0.249,120.001,4,workout
43,233693,False,0.621,0.907,2,-3.923,1,0.0475,0.091,0.0,0.067,0.884,128.056,4,workout
69,169800,True,0.59,0.671,9,-6.098,1,0.0706,0.0484,0.0,0.0604,0.438,149.982,4,workout
2,288333,False,0.516,0.775,6,-6.409,1,0.0412,0.396,0.00129,0.21,0.858,177.401,4,workout
20,452013,False,0.743,0.944,6,-8.815,1,0.302,0.154,0.288,0.295,0.0361,142.992,4,workout
54,205760,False,0.722,0.451,2,-9.707,1,0.125,0.104,0.0,0.0596,0.571,164.035,4,workout
2,173061,True,0.845,0.723,11,-5.18,1,0.263,0.0112,0.0,0.107,0.667,146.972,4,workout
16,96412,False,0.619,0.793,0,-3.685,1,0.0566,0.165,0.179,0.449,0.251,163.428,4,workout
65,302026,False,0.705,0.744,4,-5.416,0,0.0341,0.582,0.0,0.2,0.706,115.959,4,workout
38,147440,False,0.575,0.637,2,-7.757,0,0.0434,0.101,0.0169,0.224,0.891,134.393,4,workout
65,271906,False,0.3,0.936,2,-5.399,1,0.0456,0.0337,0.021,0.158,0.756,133.065,4,workout
54,235263,False,0.506,0.744,9,-3.605,1,0.042,0.0463,6.62e-06,0.52,0.396,76.056,4,workout
15,197454,False,0.634,0.622,10,-5.228,1,0.0456,0.00628,0.000661,0.0784,0.43,109.96,4,workout
11,227533,False,0.661,0.932,10,-6.411,0,0.0512,0.173,0.9,0.143,0.65,125.988,4,workout
59,272666,False,0.419,0.969,5,-4.172,1,0.0979,0.000326,0.000674,0.0927,0.51,159.989,4,workout
10,284066,False,0.73,0.672,4,-14.152,0,0.0466,0.072,3.25e-06,0.167,0.824,122.544,4,workout
3,207096,False,0.65,0.966,8,-5.166,1,0.0525,0.0114,0.68,0.109,0.603,124.003,4,workout
52,220711,False,0.45,0.914,9,-0.513,0,0.0376,0.0121,0.000402,0.121,0.424,174.087,4,workout
56,172558,False,0.731,0.756,1,-4.937,0,0.0436,0.038,0.162,0.157,0.723,121.004,4,workout
20,199293,False,0.605,0.644,7,-7.598,1,0.0335,0.00276,1.27e-05,0.124,0.382,123.799,4,workout
70,202794,True,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4,workout
62,200426,False,0.622,0.876,8,-7.779,1,0.0728,0.00107,1.83e-06,0.292,0.537,142.017,4,workout
70,250287,False,0.709,0.929,5,-1.583,0,0.061,0.0431,0.00648,0.125,0.477,103.01,4,workout
0,285373,False,0.614,0.724,7,-7.521,1,0.0247,0.217,0.000256,0.146,0.902,97.863,4,workout
53,163653,False,0.533,0.678,1,-5.244,1,0.0256,0.663,0.0,0.145,0.683,80.96,4,romantic
40,227960,False,0.55,0.484,0,-11.812,1,0.0282,0.395,0.0,0.202,0.967,130.639,4,romantic
0,133133,False,0.648,0.463,3,-7.572,1,0.032,0.806,0.0,0.396,0.744,102.511,4,romantic
43,152646,False,0.66,0.541,7,-9.674,1,0.0541,0.751,0.000258,0.129,0.877,118.908,4,romantic
24,214026,False,0.483,0.71,9,-6.53,0,0.0325,0.605,1.51e-06,0.0789,0.858,80.112,4,romantic
30,169819,False,0.784,0.461,3,-7.393,0,0.0321,0.842,1.74e-05,0.0965,0.841,91.919,4,romantic
46,176640,False,0.617,0.697,10,-7.809,1,0.032,0.7,0.0,0.421,0.918,93.958,4,romantic
40,245146,False,0.497,0.555,9,-11.706,1,0.0426,0.42,0.0,0.926,0.616,78.981,4,romantic
47,217400,False,0.379,0.53,7,-7.229,1,0.0355,0.468,0.000216,0.0818,0.577,62.06,4,romantic
31,183248,False,0.528,0.519,10,-7.63,1,0.028,0.305,0.0,0.137,0.755,90.907,4,romantic
0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,romantic
43,202723,False,0.449,0.669,1,-7.856,1,0.0502,0.644,3.3e-06,0.455,0.628,92.897,4,romantic
42,269695,False,0.446,0.639,7,-8.365,1,0.0401,0.719,4.37e-06,0.497,0.722,113.218,4,romantic
28,100800,False,0.628,0.489,5,-11.479,1,0.0796,0.776,0.0,0.483,0.935,76.68,4,romantic
46,228839,False,0.59,0.574,0,-8.758,1,0.033,0.78,1.56e-05,0.941,0.854,82.047,4,romantic
19,139226,False,0.587,0.44,9,-7.782,1,0.0946,0.81,0.0,0.115,0.73,111.109,4,romantic
11,175373,False,0.581,0.301,9,-13.45,1,0.0903,0.958,0.0,0.14,0.824,151.157,4,romantic
30,365120,False,0.53,0.562,0,-7.46,1,0.0374,0.759,6.69e-06,0.0976,0.894,102.835,4,romantic
40,275768,False,0.625,0.635,7,-7.894,1,0.0267,0.566,0.000126,0.158,0.893,119.974,4,romantic
24,136200,False,0.511,0.612,2,-10.294,1,0.0624,0.481,0.0,0.0592,0.794,93.25,4,romantic
35,150047,True,0.544,0.839,5,-8.991,1,0.0568,0.784,0.0,0.341,0.967,87.609,4,romantic
41,244235,False,0.557,0.387,2,-11.601,1,0.0448,0.632,0.0389,0.104,0.867,84.397,4,romantic
48,143760,False,0.605,0.434,10,-12.976,1,0.0298,0.538,2.41e-05,0.0804,0.837,114.983,4,romantic
45,174884,False,0.806,0.263,5,-10.43,1,0.0502,0.787,0.0,0.182,0.868,115.854,4,romantic
41,121793,False,0.607,0.574,7,-8.916,1,0.0312,0.752,1.42e-05,0.353,0.835,148.057,4,romantic
0,264503,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.22e-06,0.207,0.796,83.293,4,romantic
33,299983,False,0.548,0.547,6,-7.225,0,0.0495,0.503,0.0,0.0943,0.694,95.002,4,romantic
20,293311,False,0.622,0.497,7,-7.692,0,0.0362,0.584,0.000207,0.411,0.67,81.985,4,romantic
10,148904,False,0.405,0.462,10,-12.291,1,0.0337,0.734,0.00171,0.147,0.852,63.163,4,romantic
23,145866,False,0.762,0.497,2,-12.825,1,0.0463,0.789,0.0,0.0577,0.968,118.647,4,romantic
34,155533,False,0.673,0.434,9,-11.008,0,0.0292,0.744,0.000111,0.125,0.858,94.544,4,romantic
64,179030,False,0.479,0.609,4,-8.5,0,0.133,0.499,0.0,0.144,0.74,75.113,3,romantic
0,307281,False,0.727,0.778,0,-4.979,1,0.045,0.691,0.000571,0.109,0.963,108.885,4,romantic
38,188200,False,0.585,0.256,2,-17.089,1,0.08,0.546,0.0,0.617,0.793,115.227,4,romantic
37,263904,False,0.528,0.649,0,-8.164,1,0.0455,0.552,0.0,0.596,0.856,97.685,4,romantic
70,271333,False,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,4,romantic
16,135440,False,0.719,0.321,0,-17.263,1,0.0452,0.828,0.901,0.0795,0.974,107.949,4,romantic
27,230626,False,0.575,0.628,2,-7.157,1,0.0345,0.603,0.0,0.18,0.701,83.042,4,romantic
46,200093,False,0.552,0.561,9,-9.69,1,0.0322,0.437,0.0,0.315,0.735,82.621,4,romantic
37,153813,False,0.55,0.468,6,-8.198,0,0.0518,0.925,0.00142,0.163,0.738,114.311,3,romantic
23,187400,False,0.501,0.663,3,-7.604,1,0.142,0.81,7.25e-06,0.473,0.691,117.466,4,romantic
0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,romantic
26,133440,False,0.695,0.397,0,-11.974,1,0.135,0.768,3.91e-05,0.131,0.916,118.119,4,romantic
60,125040,False,0.647,0.56,9,-8.809,1,0.0387,0.723,0.0,0.118,0.913,120.418,3,romantic
58,261825,False,0.605,0.469,6,-10.606,1,0.0571,0.572,0.000948,0.59,0.934,110.457,4,romantic
11,165360,False,0.44,0.523,6,-7.483,0,0.0479,0.863,2.29e-05,0.0865,0.686,64.099,4,romantic
17,152024,False,0.761,0.486,0,-10.951,1,0.0451,0.761,9.12e-05,0.184,0.828,97.045,4,romantic
47,193080,False,0.728,0.558,7,-8.259,1,0.0343,0.652,0.0,0.39,0.817,104.172,4,romantic
0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,romantic
15,127813,False,0.613,0.295,5,-9.896,1,0.0303,0.685,0.0,0.105,0.812,74.278,4,romantic
23,171066,False,0.655,0.4,2,-9.135,0,0.0313,0.8,0.0577,0.303,0.852,121.06,4,romantic
42,132000,False,0.769,0.556,4,-7.974,1,0.0292,0.7,0.0,0.191,0.929,132.389,4,romantic
22,199493,False,0.465,0.75,9,-10.82,1,0.039,0.763,0.956,0.0897,0.918,128.488,4,romantic
54,297651,False,0.421,0.573,5,-10.778,0,0.337,0.496,0.0,0.179,0.549,84.782,4,romantic
25,163866,False,0.587,0.437,9,-12.422,1,0.0452,0.555,0.00185,0.244,0.743,110.586,4,romantic
66,228133,False,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,4,romantic
26,147892,False,0.673,0.72,7,-9.306,1,0.0376,0.734,0.0,0.377,0.887,97.764,4,romantic
44,262466,False,0.285,0.572,1,-10.125,1,0.0567,0.782,0.0174,0.176,0.772,149.383,3,romantic
0,153973,False,0.386,0.384,10,-12.716,1,0.0426,0.679,0.0,0.116,0.791,146.387,4,romantic
0,240693,False,0.569,0.526,9,-10.204,1,0.0285,0.709,0.00102,0.326,0.607,90.027,4,romantic
0,186827,False,0.628,0.361,5,-13.485,0,0.0563,0.982,0.136,0.109,0.898,115.423,4,romantic
21,204933,False,0.518,0.522,7,-9.329,1,0.0296,0.841,0.0022,0.279,0.618,129.939,4,romantic
18,228809,False,0.654,0.412,10,-13.349,1,0.0501,0.555,0.0,0.0621,0.64,99.828,4,romantic
32,170426,False,0.6,0.507,0,-8.982,1,0.0408,0.664,0.0,0.111,0.609,85.166,4,romantic
56,91373,False,0.79,0.337,0,-12.848,1,0.071,0.679,0.0,0.146,0.843,135.808,4,romantic
38,194186,False,0.588,0.649,9,-6.117,0,0.0275,0.691,1.12e-05,0.108,0.536,89.966,4,romantic
58,124586,False,0.616,0.724,9,-8.101,1,0.042,0.788,3.16e-06,0.128,0.809,81.402,3,romantic
12,135146,False,0.645,0.577,2,-5.938,1,0.0261,0.63,3.82e-06,0.1,0.748,106.929,4,romantic
43,283925,False,0.563,0.795,10,-5.986,1,0.0828,0.662,0.0,0.362,0.801,96.92,4,romantic
39,260852,False,0.443,0.584,5,-8.353,1,0.0323,0.777,0.0,0.683,0.61,82.803,4,romantic
47,294582,False,0.64,0.488,7,-7.625,1,0.0258,0.684,3.81e-06,0.146,0.609,82.986,4,romantic
23,317906,False,0.512,0.593,5,-9.455,1,0.506,0.71,0.0,0.616,0.638,75.229,4,romantic
44,135001,False,0.687,0.312,0,-11.89,1,0.0336,0.642,4.71e-05,0.1,0.849,160.019,4,romantic
59,123360,False,0.416,0.341,9,-10.749,1,0.0391,0.864,0.0,0.724,0.776,177.229,4,romantic
32,165929,False,0.461,0.595,5,-7.326,1,0.0368,0.745,4.84e-05,0.602,0.667,99.442,4,romantic
0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,romantic
58,117360,False,0.688,0.468,10,-12.503,1,0.15,0.89,0.000134,0.177,0.946,74.832,4,romantic
23,67960,False,0.505,0.42,2,-13.039,1,0.357,0.959,0.000152,0.272,0.751,72.342,4,romantic
11,141893,False,0.515,0.464,2,-14.273,1,0.0282,0.782,2.62e-06,0.266,0.828,95.596,4,romantic
26,178013,False,0.45,0.66,7,-8.784,1,0.146,0.881,1.22e-05,0.231,0.734,131.67,3,romantic
56,154160,False,0.552,0.644,9,-9.129,1,0.0372,0.675,0.0,0.36,0.961,122.546,4,romantic
11,143933,False,0.732,0.325,2,-13.895,1,0.0364,0.672,8.09e-05,0.157,0.764,116.92,4,romantic
22,100533,False,0.73,0.399,8,-9.042,1,0.0644,0.789,0.0,0.0472,0.823,118.212,4,romantic
0,115240,False,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,romantic
26,301160,False,0.494,0.536,0,-8.885,1,0.0332,0.448,0.016,0.0998,0.856,120.996,4,romantic
18,169459,False,0.644,0.33,6,-16.511,0,0.155,0.909,0.000171,0.115,0.856,107.733,4,romantic
14,136333,False,0.477,0.528,9,-8.81,1,0.0316,0.852,1.56e-05,0.476,0.8,174.499,3,romantic
56,126386,False,0.68,0.465,8,-8.353,1,0.029,0.743,0.676,0.136,0.847,109.972,4,romantic
30,204960,False,0.728,0.468,7,-9.2,1,0.0313,0.692,5.09e-06,0.149,0.734,113.155,4,romantic
0,180106,False,0.604,0.366,8,-13.767,1,0.0513,0.641,4.91e-05,0.0927,0.896,155.139,4,romantic
70,369600,False,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4,romantic
0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,romantic
45,200066,False,0.649,0.438,1,-19.178,1,0.0305,0.354,0.0,0.171,0.916,126.087,4,romantic
0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,romantic
34,170800,False,0.588,0.512,4,-12.253,1,0.0302,0.739,3.02e-05,0.227,0.92,140.257,4,romantic
40,140026,False,0.758,0.626,4,-8.901,1,0.0353,0.808,0.0,0.423,0.933,128.102,4,romantic
46,167806,False,0.603,0.68,6,-6.693,0,0.031,0.69,1.2e-05,0.402,0.894,91.941,4,romantic
0,69000,False,0.635,0.393,9,-10.889,1,0.0394,0.652,0.0,0.0845,0.97,107.172,4,romantic
36,171389,False,0.771,0.396,0,-14.95,1,0.0706,0.666,0.0,0.377,0.97,134.081,4,romantic
22,168013,False,0.662,0.522,7,-8.485,0,0.0296,0.556,0.611,0.0596,0.933,97.988,4,romantic
36,255813,False,0.747,0.517,9,-15.464,1,0.0425,0.553,0.000722,0.0864,0.933,113.879,4,romantic
0,161693,False,0.406,0.377,10,-11.717,1,0.0597,0.764,0.0,0.272,0.717,92.23,4,romantic
52,99708,False,0.639,0.408,0,-9.671,1,0.054,0.787,1.72e-06,0.303,0.812,62.607,4,romantic
18,236733,False,0.668,0.516,11,-9.196,1,0.0726,0.645,0.0,0.0987,0.858,89.252,4,romantic
59,153866,False,0.385,0.657,5,-6.975,1,0.0342,0.724,0.0,0.105,0.672,124.895,4,romantic
0,219169,False,0.658,0.515,1,-7.283,1,0.0368,0.678,0.0,0.154,0.652,110.089,4,romantic
38,201360,False,0.524,0.598,7,-8.915,1,0.0285,0.703,0.0,0.144,0.735,109.602,4,romantic
42,152961,False,0.557,0.533,5,-6.7,0,0.105,0.804,0.0,0.197,0.627,89.257,4,romantic
40,138746,False,0.78,0.472,5,-7.239,0,0.0304,0.745,4.71e-05,0.0984,0.837,98.099,4,romantic
36,175333,False,0.786,0.248,7,-12.888,1,0.0384,0.868,0.0,0.116,0.865,141.185,4,romantic
